"bgrp[1]","bgrp[2]","bgrp[3]"
0.3586882,-0.093000441,-0.32608687
0.55027326,-0.14121122,-0.16398045
0.61240495,-0.13886312,-0.17341137
0.69664418,-0.08535444,-0.15872322
0.21112747,-0.27145605,-0.15571773
0.16544641,-0.32448785,0.12992678
0.415728,-0.069327046,-0.18747496
0.32576366,-0.15598609,0.041211122
0.46388886,-0.16186561,-0.18771499
0.6676533,-0.096309819,-0.18984968
0.39854685,-0.15338658,0.056234167
0.53262776,-0.12610587,-0.10449288
0.31475393,-0.13260808,0.041387502
0.15975011,-0.096283603,-0.014714515
0.44845455,-0.19553604,-0.24191188
0.51638906,-0.15552754,-0.10561154
0.28193664,-0.30665429,-0.23546061
0.45760816,-0.15273642,0.11573846
0.39144936,-0.095620319,-0.053046147
0.33207027,-0.13635763,-0.1154287
0.085203254,-0.11708163,-0.24061228
0.46192994,-0.16509148,-0.046876747
0.40057075,-0.28050274,0.021337355
0.81260268,-0.025324808,-0.28280684
0.71961571,-0.20800983,-0.041921387
0.48675159,-0.058454129,-0.017382651
0.34036226,-0.20441158,0.10617631
0.11507338,-0.23301194,0.10895457
0.1641598,-0.15657604,-0.29246601
0.4102296,-0.091744336,-0.051511559
0.27513832,-0.19060377,-0.16025777
0.29993009,-0.2167961,-0.12160061
0.26509385,-0.17743735,0.039144944
0.44643881,-0.10756155,-0.046252414
0.62386498,-0.21130725,-0.044784553
0.59951791,-0.13181503,-0.07894654
0.56973422,-0.055406519,-0.17902603
0.31456202,-0.14690026,-0.1113195
0.27334223,-0.20399521,-0.061391481
0.22073632,-0.15426962,-0.066909673
0.16869938,-0.22647204,-0.01541306
0.036665715,-0.23647634,0.078349263
0.71498622,-0.0017531211,-0.29102903
0.48712373,-0.064696309,-0.075407869
0.49560329,-0.057877356,-0.26284671
0.34952746,-0.11513343,-0.084755419
0.35831695,-0.17112384,-0.21180865
0.56310315,-0.072669358,-0.22091549
0.87055578,-0.13955273,-0.11101385
0.8836006,-0.043325028,-0.083333839
0.6947027,-0.061134789,0.04573497
0.20196618,-0.10229834,-0.2090761
0.34404504,-0.081108672,-0.2658966
0.3837298,-0.20209454,-0.10445768
0.52984581,-0.14061154,-0.17734382
0.56154222,-0.148679,-0.17939589
0.14623716,-0.27040702,-0.12538764
0.59150603,-0.044236694,-0.016311583
0.19929973,-0.20846766,-0.29006744
0.46347968,-0.038199578,-0.052690362
0.60436695,-0.084142799,-0.083829025
0.68097392,-0.13949592,-0.22321976
0.3268466,-0.19795701,0.04076055
0.36948978,-0.20327571,0.02485255
0.44366486,-0.055163964,-0.085214221
0.39868632,-0.14014619,-0.21094198
0.46515207,-0.1860286,-0.20614874
0.36028368,-0.15692396,-0.26640046
0.33534184,-0.12756755,-0.24349305
0.23622137,-0.20273398,-0.35628053
0.19185942,-0.2255636,-0.18598389
0.2444196,-0.19743658,0.006181916
0.32309605,-0.18490399,0.066822333
0.3384995,-0.1521282,0.08550568
0.12402312,-0.20312912,0.11172488
0.30480368,-0.24805502,0.1079969
0.70219726,0.0099491979,-0.44651826
0.50002096,-0.061189696,-0.19242321
0.47671689,-0.10669079,-0.098368672
0.61063526,-0.15924714,-0.14652316
0.44309186,-0.11347958,-0.038082519
0.4513157,-0.19084723,-0.20448676
0.25450322,-0.20928531,0.01361486
0.54141924,-0.17371564,-0.071650739
0.49808811,-0.019008315,-0.094936983
0.58434338,-0.078126091,0.048732373
0.41125243,-0.19208625,0.097451805
0.34095338,-0.094644778,-0.20234798
0.37163032,-0.11488371,-0.16692769
0.24473871,-0.13779946,-0.10057812
0.55100356,0.018804106,-0.11651719
0.69132889,-0.065190795,-0.15442165
0.973445,0.08284669,-0.50867845
1.0481192,-0.077978402,-0.25865278
0.52144184,-0.17657447,-0.10235992
0.50975614,-0.22433524,-0.20721702
0.1402396,-0.19348548,0.050069117
0.069625125,-0.22711691,0.031491944
0.20715173,-0.14375689,-0.041762064
0.51177421,-0.04296109,-0.21279434
0.56149513,-0.1104864,-0.10797084
0.63932434,-0.05316782,-0.092852743
0.61027389,-0.090742813,-0.10161133
0.61447619,-0.068274136,-0.19661703
0.4403976,-0.10856626,0.018755849
-0.0076673176,-0.21402527,0.015940522
0.46718941,-0.13537422,-0.24740185
0.28217321,-0.17599125,-0.04412023
0.21117116,-0.24885337,0.077234266
0.52578739,-0.22071314,0.1289232
0.59255735,-0.12405261,-0.12082524
0.15689489,-0.14218786,-0.068176882
0.29550216,-0.31735307,-0.28680498
0.30038272,-0.099999081,-0.0953174
0.53495552,-0.20148398,-0.14826727
0.18502851,-0.15608027,-0.12655571
0.2107172,-0.26485634,-0.010121047
0.088542866,-0.24553245,0.10766198
0.15107019,-0.12850079,-0.11726824
0.14400963,-0.22537375,-0.19345544
0.2834362,-0.12346982,-0.16746073
0.30135302,-0.1982084,-0.16180552
0.23373057,-0.12714963,-0.11919403
0.42762437,-0.16718679,-0.32785466
0.51540364,-0.13853042,-0.014884364
0.60573766,-0.10987044,-0.23903112
0.5378119,-0.0071976959,0.0051515953
0.5481221,-0.16163224,-0.25186769
0.40875966,-0.10101638,-0.10397787
0.3480068,-0.18161163,-0.17130915
0.15257316,-0.15359971,-0.072029798
0.31999465,-0.20554537,-0.021284035
0.3717056,-0.082811082,-0.14065613
0.47341852,-0.11581938,-0.23371447
0.48869669,-0.11031604,-0.13566965
0.53079535,-0.081001583,-0.13223487
0.38551179,-0.12328909,-0.19576976
0.70533596,-0.075096113,-0.22270639
0.40385465,-0.2017977,-0.084248891
0.45564575,-0.17769237,-0.038920378
0.48625785,-0.072110004,0.023230761
-0.046233142,-0.33124618,-0.088580294
-0.074433963,-0.1553304,0.080492688
0.29617875,-0.17344079,-0.22921008
0.51776935,-0.21000456,0.010165376
0.79371443,-0.13493864,0.149801
0.63006124,-0.13752713,0.0076119666
0.49672872,-0.1415962,-0.19576062
0.37418892,-0.11588497,-0.16133056
0.372025,-0.12217901,-0.1476494
0.5110826,-0.12224148,-0.11771712
0.56636375,-0.13655556,-0.21777855
0.31231867,-0.15196268,-0.053083489
0.36798023,-0.13938031,0.052793693
0.3542238,-0.28677891,-0.22597547
0.33780583,-0.1900601,-0.041237392
0.64041767,-0.087259717,-0.20131822
0.49074634,-0.17899484,-0.48966591
0.4855366,-0.082579176,0.18733651
0.50116826,-0.071603741,0.1271437
0.68193728,-0.059222987,0.21689498
0.5791941,0.073708645,-0.13138116
0.2820751,-0.15887797,-0.18727921
0.25139056,-0.19222288,0.0051725101
0.32277855,-0.18845255,-0.23387088
0.27667276,-0.22652494,0.15010091
0.28598595,-0.17165829,0.074883301
0.24320818,-0.27474658,-0.18717991
0.71548476,-0.025986277,-0.14790547
0.67092715,-0.11902338,-0.3138938
0.73878607,-0.13219098,-0.31029369
0.73262054,-0.14024688,-0.32010986
0.74504749,-0.12848502,-0.11257734
0.83180853,-0.14406911,-0.20331005
0.63966587,-0.20589202,0.016213497
0.69611227,-0.17276626,0.04658672
0.36716469,-0.13378159,-0.20096693
-0.0069380614,-0.28373889,-0.10318603
0.1784948,-0.13722535,-0.12166111
0.50549559,-0.17543834,-0.22441322
0.35038833,-0.14938711,-0.063957437
0.55319287,-0.22265569,-0.12855009
0.58651982,-0.097882205,-0.037978493
0.46259896,-0.18762673,-0.18217345
0.44260118,-0.13570709,-0.25722794
0.38907798,-0.10860738,-0.041022322
0.16043347,-0.16717037,0.022948371
0.64017453,0.0044859368,-0.47890156
0.38193398,-0.29127342,0.19432542
0.36443804,-0.12607225,0.033916428
0.4827163,-0.19860425,-0.010824188
0.67097553,-0.19776708,-0.053005706
0.61014957,-0.14002446,-0.15570295
0.66302453,-0.13911882,-0.038448113
0.40709622,-0.26467864,-0.19182259
0.50778062,-0.16395158,0.008807853
0.56276793,-0.15015173,-0.21452867
0.21559527,-0.15653823,0.15775337
0.13863589,-0.14671834,-0.15748667
0.31445143,-0.14076301,0.038347904
0.12025108,-0.14746861,-0.11322012
0.41819148,-0.04739097,-0.14518054
0.65169605,-0.20401426,-0.24445999
0.41004974,-0.12114989,-0.28490803
0.47748867,-0.24333035,-0.22179797
0.41407852,-0.10987379,-0.14390759
0.41539996,-0.14571414,-0.23410166
0.44849453,-0.15896067,-0.15264812
0.69426845,-0.036746536,-0.15275525
0.77760116,-0.011371366,-0.21396779
0.82507333,-0.01995838,-0.21565221
0.45404252,-0.25429947,0.032614755
0.1500979,-0.12456302,-0.092570407
0.34950432,-0.24635008,0.045742375
0.17505781,-0.16375547,-0.08617308
0.35905688,-0.13297084,-0.022363844
0.59432626,-0.072158407,0.00018824755
0.44426249,0.026014232,-0.18501071
0.23942377,-0.07688444,-0.21634727
0.20440112,-0.14664018,-0.14233121
0.30136819,-0.17105663,-0.15875995
0.29097175,-0.11789147,-0.15591762
0.24784492,-0.15829774,-0.15111627
0.17403524,-0.19832965,-0.017201603
0.55448763,-0.054746718,-0.38538741
0.42977205,-0.12656774,-0.20400788
0.3199018,-0.25062608,-0.24035442
0.49460878,-0.14935665,-0.019650006
0.58834356,-0.052836226,-0.26419385
-0.10433502,-0.22265669,0.075704301
-0.082678655,-0.29430339,-0.19233457
-0.037279264,-0.20250194,-0.13281568
0.25926783,-0.17379594,-0.19769197
0.51871134,-0.12251423,-0.13573846
0.57000697,-0.17126804,-0.23044717
0.51864674,-0.16145931,-0.23962284
0.46922377,-0.10496672,-0.089856539
0.48052292,-0.21742775,-0.17159261
0.27509483,-0.17473913,-0.18865628
0.44256973,-0.12892635,-0.43441537
0.33472141,-0.068424441,-0.47598057
0.48733414,-0.061735957,-0.041526291
0.36901607,-0.17563829,-0.18666079
0.27708072,-0.25326695,-0.096445166
0.49920868,-0.071567908,-0.18808738
0.54484259,-0.044218717,-0.16811268
0.33891828,0.0024927316,-0.2371796
0.4377605,-0.15495364,-0.11088802
0.22912942,-0.26262627,-0.094027964
0.16394325,-0.23696264,0.036791098
0.27666014,-0.17473685,0.011443108
0.41813276,-0.16871392,-0.24579507
0.059662503,-0.24674827,-0.23892718
0.14134205,-0.20300045,-0.24154609
0.19917062,-0.19190112,-0.29844144
0.27226602,-0.16381047,-0.11118372
0.22418705,-0.25053264,-0.10014348
0.36725922,-0.13206138,-0.220544
0.45018414,-0.14523811,-0.18480196
0.34846199,-0.10259058,-0.069483738
0.53575049,-0.079034244,-0.21872226
0.2901253,-0.14763031,-0.15176123
0.52313008,-0.04070724,-0.19085593
0.33691494,-0.20078862,-0.35176281
0.46641843,-0.18428064,-0.26436712
0.6374536,-0.067762863,-0.26738943
0.45086242,-0.13858461,-0.12034902
0.56209689,-0.0062030214,-0.099439043
0.64839726,-0.1483401,-0.099816076
0.45363653,-0.11800877,-0.061774722
0.45717984,-0.18696992,-0.16804148
0.32721701,-0.13857567,-0.32007053
0.073862116,-0.20746949,0.17607689
0.3741515,-0.098171967,-0.26620447
0.30587774,-0.23242644,0.12079173
0.062252039,-0.33539675,0.03048707
0.086676721,-0.31875589,0.078577964
0.07701014,-0.37067838,-0.12332999
0.29324902,-0.22448857,0.058976069
0.2413735,-0.082482273,-0.20871596
0.37432284,-0.13103761,-0.062902674
0.12011927,-0.16451237,-0.064752826
0.3323224,-0.19648523,-0.10829809
0.31071145,-0.13364721,-0.11402914
0.56689319,-0.1370651,-0.31175238
0.28440205,-0.049752527,-0.015033203
0.16351502,-0.20840593,0.0012877973
0.43690022,-0.09947323,-0.22483278
0.39072304,-0.15554371,0.041353422
0.57177526,-0.0085540908,-0.16105046
0.49279701,-0.10365128,0.0016153289
0.3720918,-0.057013229,-0.17252972
0.31345547,-0.22267328,-0.087280285
0.17548699,-0.18030378,-0.16567076
0.55550145,-0.057738639,-0.19052828
0.36840342,-0.10755337,-0.0036999716
0.37757983,-0.12521888,-0.11036403
0.58998669,-0.10383378,-0.12676799
0.38347603,-0.13984657,0.1114983
0.35327324,-0.19061469,0.037419259
0.49684829,-0.12070113,-0.0026792468
0.52739748,-0.11285523,-0.085759357
0.12305547,-0.21825004,-0.10502741
0.54623262,-0.025283294,-0.098875811
0.44539122,-0.11702769,-0.23116988
0.4214088,-0.11814332,0.022013455
0.29752034,-0.10577922,-0.28535704
0.30444184,-0.19487029,-0.035818408
-0.11471142,-0.31578324,-0.029002532
-0.061606798,-0.28013657,0.027589337
0.55000077,-0.15112104,-0.11562302
0.44829161,-0.066661204,-0.11840022
0.53351468,-0.14882287,-0.15217933
0.50038112,-0.10573973,0.079041151
0.65810648,-0.045238498,-0.28973188
0.41319252,-0.19915954,0.085310183
0.63908779,-0.063380712,-0.18680254
0.58203915,-0.14219337,0.0055370341
0.68160123,-0.09237596,-0.19346519
0.40393347,-0.22038088,-0.13361398
0.25035357,-0.076611973,-0.0003912323
0.40095975,-0.13707981,-0.22587926
0.48581544,0.036441597,-0.13578934
0.28776047,-0.28818381,-0.23220102
0.32788931,-0.16823033,0.0017346712
0.55728401,-0.047813706,-0.13414606
0.59098538,-0.12129558,-0.05622471
0.5461177,-0.17673689,-0.23378695
0.46834552,-0.082525713,-0.13183206
0.20803471,-0.10348332,-0.14932107
0.34659051,-0.086218746,-0.15588643
0.20345079,-0.15192454,0.040817653
0.4244766,-0.053164722,-0.26467858
0.59290708,-0.14774859,-0.057453206
0.65344158,-0.12212983,0.025774969
0.53701201,-0.11403502,-0.18784557
0.24978767,-0.11598905,-0.068003359
0.27389824,-0.12718606,-0.11591495
-0.16220458,-0.20903444,-0.086640853
-0.081400496,-0.24135972,-0.0053899306
0.014704636,-0.22134193,-0.1958652
0.6264831,-0.17137627,0.12194499
0.3977357,-0.20090725,-0.13698207
0.43435971,-0.02217531,-0.21627081
0.58162899,-0.093552759,-0.30736457
0.60884534,-0.17421341,-0.16841817
0.31971403,-0.1175005,-0.018087587
0.1663213,-0.19824833,-0.16177598
0.22025484,-0.22910116,0.085613665
0.14232223,-0.16067857,-0.023605774
0.33918349,-0.12282491,0.019447882
0.29908537,-0.19638138,0.21541018
0.27455831,-0.17099342,-0.26792519
0.066205494,-0.2480763,-0.12720736
0.560567,-0.11991479,-0.33341726
0.1228493,-0.18189019,0.10091329
0.25271387,-0.13643843,-0.20647078
0.24168309,-0.069253778,-0.12858038
0.33963035,-0.15802017,-0.14695495
0.34360019,-0.23370449,-0.037871285
0.34553743,-0.16047208,-0.077579386
0.17610013,-0.12666775,-0.23377631
0.065290894,-0.099980194,0.021760556
0.054130734,-0.1369989,0.053262605
0.026296277,-0.14195118,-0.1390504
0.14958455,-0.1282338,-0.086185393
0.21005731,-0.20036797,-0.10174887
0.37225901,-0.22371883,-0.033447318
0.3392197,-0.22100139,0.1972325
0.22799467,-0.23529644,0.069572088
0.1034597,-0.16538064,-0.10798439
0.26527383,-0.12947609,-0.086866612
0.27922778,-0.11921326,0.07016506
0.40182688,-0.17221693,-0.14490881
0.19053487,-0.16592199,-0.12945639
0.45275901,-0.1084782,-0.0081422019
0.36572835,-0.15543112,-0.13635305
0.4881983,-0.10689585,-0.2427815
0.37084342,-0.11968855,0.024140494
0.28588582,-0.11933846,-0.22265294
0.18118246,-0.18799955,-0.13137597
0.21487308,-0.19332646,-0.1671463
0.45544573,-0.10255897,-0.053264407
0.31881851,-0.19872557,-0.014877697
0.49860584,-0.12371285,-0.18142424
0.41024863,-0.25789453,-0.11468541
0.32573242,-0.27846325,-0.058294816
0.3519077,-0.21174713,0.035188479
0.22843129,-0.24212865,-0.093088984
0.54179873,-0.09433967,-0.066249607
0.47517825,-0.21227545,0.044493102
0.1621783,-0.1876948,-0.11712882
0.41300894,-0.14581473,-0.052313398
0.79329352,-0.12653552,-0.03181817
0.67650432,-0.11674906,-0.06706476
0.2787576,-0.12868583,-0.22562738
0.22675011,-0.09683698,-0.24455631
0.25353992,-0.09432645,-0.0060545018
0.6195633,-0.1051513,-0.16216468
0.5205768,-0.12244591,-0.084389877
0.30126666,-0.16641346,-0.23212401
0.3036418,-0.21291277,-0.14165477
0.59249937,-0.16642708,-0.085048766
0.055537712,-0.089079746,-0.12111073
-0.030365469,-0.21948596,-0.15002868
-0.010717661,-0.19661917,-0.17750253
0.31403931,-0.16587828,0.046813795
0.27389756,-0.10687237,-0.19538618
0.20059177,-0.16345603,-0.13713378
0.21833495,-0.1779222,-0.0039648464
0.17883864,-0.20016207,0.063645655
0.44666377,-0.050795209,-0.10192661
0.45352908,-0.10757833,-0.068022933
0.51987586,-0.23318229,-0.33045448
0.51151651,-0.13425632,-0.43589836
0.577648,-0.16960933,-0.38037362
0.56996297,-0.19890459,-0.053921646
0.34617231,-0.20717818,-0.15234394
0.47347159,-0.070239464,-0.10752608
0.53115358,-0.017447948,-0.062211168
0.4759679,-0.087254927,-0.043670461
0.44686105,-0.24345323,-0.068902417
0.34633911,-0.1284775,-0.030819313
0.46689876,-0.21938167,-0.21813388
0.40989516,-0.11868119,-0.22566183
0.072195264,-0.19084085,0.041515944
0.34294165,-0.2828026,-0.0052180303
0.33702979,-0.17071883,0.25890236
0.34438522,-0.10370477,0.15383673
0.26594255,-0.19478549,-0.2286612
0.40883757,-0.14709292,-0.15260782
0.18033684,-0.23843202,0.17151379
0.49800875,-0.14338325,-0.068231817
0.2944126,-0.11075003,-0.19418382
0.31846712,-0.26531039,0.057877214
0.32295268,-0.080275155,-0.19593379
0.42420767,-0.07963982,0.1584689
0.46940828,-0.1553334,-0.17514913
0.37567698,-0.17331343,-0.09221405
0.80317412,0.013016917,-0.042383162
0.18966386,-0.16993344,-0.51394698
0.42769973,-0.12736609,-0.28319286
0.29957884,-0.13980924,-0.042528975
0.40498782,-0.13242773,-0.06930627
0.56519877,-0.15611063,-0.24866899
0.20613024,-0.22409497,0.071137544
0.21674611,-0.14454242,-0.066813223
0.27230635,-0.090796448,0.035723655
0.16624772,-0.24463054,-0.10796455
0.47573261,-0.056259903,-0.23630621
0.41118675,-0.070667725,-0.085275388
0.50852594,-0.21013893,-0.1822017
0.56324543,-0.010895774,-0.13516548
0.65195324,-0.067589611,-0.27419589
0.53004886,-0.19804182,0.012591006
0.42288148,-0.17937538,-0.15029216
0.47178838,-0.092047211,-0.20380269
0.60315623,-0.10344187,-0.17052881
0.33128695,-0.14964516,-0.13896349
0.20622061,-0.20233338,-0.073305225
0.30681509,-0.25088019,-0.053643796
0.50457335,-0.25156638,-0.057201984
0.33622792,-0.24724006,-0.22627061
0.50789165,-0.13352672,-0.12257228
0.36214966,-0.18166294,-0.14544922
0.50279266,-0.25501529,-0.032061678
0.23334948,-0.19938276,-0.066666732
0.2834788,-0.15996453,0.12997896
0.30428796,-0.37682634,0.038585876
0.37020949,-0.30664161,-0.1135833
0.40613111,-0.32940489,0.090712318
0.42469659,-0.2669466,-0.098296223
0.23690342,-0.25686225,-0.072243098
0.36041278,-0.16963863,0.09501367
0.026112221,-0.21788398,0.096675589
0.046888631,-0.19984526,0.086584932
0.45338514,-0.14886477,-0.0091658502
0.21388215,-0.16579019,-0.02393225
0.21707728,-0.18692634,-0.013196086
0.77001133,-0.091008185,-0.29731204
0.17823085,-0.1972527,0.0047445948
0.28018559,-0.2181358,0.024794053
0.31338455,-0.23158665,-0.027875106
0.3330384,-0.14584148,-0.07301067
0.15462669,-0.26094779,-0.18105009
0.34435912,-0.11958653,0.052126771
0.12712511,-0.26889445,-0.13665326
0.44127522,-0.1605509,0.036566461
0.3656776,-0.12261151,-0.034905637
0.42454735,-0.15134536,-0.30097478
0.27337978,-0.14172935,0.039425792
0.46488337,-0.08820196,-0.26162553
0.62260121,-0.099842248,-0.31714171
0.31580204,-0.1728616,-0.083398812
0.5142224,-0.14119894,-0.063350194
0.44635437,-0.1884599,0.029719412
0.53963201,-0.050616421,-0.39828901
0.40828141,-0.12282228,-0.22190229
0.46355391,-0.0023862514,-0.27169025
0.3344583,-0.15701071,-0.14397501
0.52890814,-0.16061987,-0.0093787916
0.37956719,-0.17165533,-0.18687165
0.2180183,-0.14535753,-0.050423035
0.48086496,-0.11128784,-0.28560613
0.31461267,-0.12019025,-0.23055481
0.18469534,-0.22446817,0.010244275
0.2869519,-0.11767065,-0.041543938
0.37191956,-0.2087717,-0.13051941
0.43591538,-0.081897533,-0.26545079
0.37052879,-0.051120501,-0.32445414
0.59189805,-0.080156206,0.1055746
0.37055835,-0.18903589,-0.37954469
0.20847506,-0.039286573,0.040936666
0.25681032,-0.15200589,-0.045666378
0.32120327,-0.10804471,-0.1388994
0.27894864,-0.09438152,-0.06889777
0.55396724,-0.072107448,0.0141721
0.60319637,-0.10234075,-0.29998003
0.65137952,0.014176598,-0.26300681
0.36983171,-0.13910396,0.014169866
0.27540815,-0.16121054,-0.21488504
0.52599215,-0.15559713,-0.043860355
0.56298573,-0.097345656,-0.25983012
0.53821983,-0.094086913,-0.26973022
0.25273448,-0.23838131,-0.02342297
0.24242515,-0.21682836,-0.19413187
0.31482739,-0.19400018,0.054266026
0.27101051,-0.2041805,0.06631894
0.43898404,-0.092236562,-0.10104871
0.27286097,-0.23591443,-0.11024794
0.30579437,-0.14427981,-0.26518662
0.50166282,-0.13700617,-0.062148366
0.39602217,-0.13624236,-0.28268903
0.095409714,-0.15510333,-0.11928949
0.31771454,-0.1937513,-0.10207865
0.51999581,-0.052104513,0.079968405
0.57879823,-0.091659848,-0.1272511
0.67133234,-0.091613803,-0.047405158
0.61174507,-0.17368892,-0.2441723
0.54259196,-0.11587732,-0.28519211
0.5529557,-0.16322718,-0.13768738
0.74596329,-0.13021066,0.0201751
0.74220804,-0.13492465,0.0072909057
0.74775752,-0.14335826,-0.1471178
0.61967509,-0.14868906,-0.012853447
0.64178254,-0.23027297,-0.18031511
0.5456665,-0.20196155,-0.12624621
0.3833151,-0.18227936,-0.15539708
0.61175837,-0.02077439,-0.22325832
0.33160142,-0.25155764,-0.17025211
0.26806901,-0.053513103,-0.050922179
0.20832347,-0.16745048,-0.24529928
0.32381333,-0.079607217,-0.19535196
0.29309246,-0.16345967,-0.26793736
0.33404098,-0.11896488,-0.22996728
0.36553534,-0.14581243,-0.18803215
0.30044586,-0.13627389,-0.19327423
0.3402441,-0.31973573,-0.042442057
0.099258711,-0.25351797,0.077737783
0.11674064,-0.32119333,0.19426611
0.53283517,0.026635573,-0.37669137
0.24301396,-0.2411219,-0.056714667
0.20033061,-0.15170142,-0.19224977
0.1926709,-0.1499745,-0.27561717
0.60233285,-0.095568693,-0.011313116
0.53887421,-0.1164324,0.17465476
0.48816387,-0.021632053,0.013148047
0.57552528,-0.11386802,-0.047046437
0.46383264,-0.033050314,-0.062872536
0.50138324,-0.035075136,-0.06458767
0.61459346,-0.045762167,-0.18403461
0.55330899,-0.21047054,0.024193688
0.49478249,-0.15137709,-0.19434306
0.37259545,-0.14889832,-0.26947538
0.32909789,-0.095034729,-0.082730326
0.15913262,-0.17014881,0.056138583
0.23360812,-0.17946655,-0.013825859
0.50526934,-0.16627849,-0.30644193
0.35651624,-0.11682315,0.23169709
0.4480822,-0.09592823,-0.27934979
0.43164599,-0.10445254,-0.20161658
0.35345638,-0.17583242,0.037045166
0.29729788,-0.18260869,-0.11056147
0.42987879,-0.15546048,-0.26492487
0.4148596,-0.14967067,-0.28940308
0.26193123,-0.30569904,0.041172855
0.32005281,-0.26151409,0.053279346
0.42109401,-0.13765978,-0.19747093
0.36976751,-0.21546841,-0.072098691
0.34037806,-0.22303318,-0.0095366973
0.45230608,-0.089225932,-0.14043829
0.3696276,-0.14517084,-0.30874773
0.37655756,-0.15470549,-0.06939802
0.37447337,-0.14524057,-0.072978036
0.37831722,-0.11916617,-0.20967029
0.33385909,-0.1628139,-0.2375771
0.15333873,-0.19238969,0.0051779405
0.42386782,-0.1513338,-0.11439219
0.47694632,-0.18808117,-0.21647717
0.32018502,-0.22916662,-0.072146696
0.52425498,-0.09512197,-0.11463669
0.46456846,-0.090632982,-0.10314892
0.47219269,-0.080277085,-0.16159844
0.66876353,-0.024372089,-0.30684768
0.6535544,-0.15565724,-0.13893419
0.56192603,-0.21027112,-0.1923947
0.63333774,-0.12060489,-0.075175925
0.35503775,-0.097503292,0.023288835
0.0031465796,-0.21812956,-0.15682606
0.35649441,-0.15344524,-0.074432276
0.35643402,-0.10851176,-0.15089588
0.39743046,-0.1194563,-0.16374956
0.3910088,-0.13257385,0.03243342
0.35502576,-0.14903749,-0.047960567
0.28850548,-0.24868198,-0.028638985
0.30233807,-0.16845268,-0.089216545
0.33055439,-0.11092206,-0.10345018
0.31349428,-0.13130533,-0.077658424
0.52072254,-0.20531526,-0.1004913
0.46107857,-0.070662856,-0.1302915
0.58334189,-0.090390809,-0.16876058
0.49437751,-0.18991485,0.01749302
0.30719227,-0.20555046,-0.26145791
0.25772198,-0.18687756,-0.28675276
0.28794277,-0.15459116,-0.088449785
0.13322681,-0.12920631,-0.21949651
0.33701638,-0.11276549,0.016926876
0.18233025,-0.25024445,-0.183604
0.18717913,-0.20728691,-0.049528318
0.44940444,-0.1984307,-0.2098373
0.55768633,-0.17056595,-0.22177894
0.61116916,-0.19060664,-0.060760734
0.38383802,-0.15428077,0.072812982
0.43083498,-0.17367109,-0.078046143
0.39085914,-0.15012187,-0.079309193
0.18113158,-0.073687245,-0.22152156
-0.028679211,-0.082115723,-0.15090352
0.14915944,-0.1374053,0.020179856
0.092247032,-0.13126053,0.025062738
0.3295018,-0.15633267,-0.11416512
0.24080237,-0.27466507,-0.075772557
0.23270825,-0.26145341,-0.085358677
0.45822977,-0.087203806,-0.11359491
0.47457108,-0.077121699,0.0042579716
0.60368701,-0.073203016,-0.21752988
0.49104433,-0.10343005,-0.14663936
0.47219454,-0.051567195,-0.28254562
0.60165509,-0.17538959,0.083263871
0.29140889,-0.13345908,-0.11608175
0.26954971,-0.088831092,0.0015378468
0.13511259,-0.12384403,-0.031143728
0.61046897,-0.050247115,-0.24703214
0.34746378,-0.20777604,0.10313424
0.34896581,-0.11879014,-0.23094513
0.22432221,-0.18892759,0.15851511
0.3268296,-0.16534517,-0.087441673
0.45862326,-0.15810417,-0.1707435
0.27356241,-0.12365391,-0.095609242
0.20164212,-0.083253429,-0.31718629
0.35482827,-0.082851076,-0.11408457
0.20106838,-0.203272,-0.045476563
0.067735321,-0.2784981,0.019585873
0.32629666,-0.17505165,-0.21343946
0.55148899,-0.081679861,-0.056603318
0.73793272,-0.11911,-0.13843918
0.74761106,-0.11009746,-0.12992893
0.29657648,-0.17931394,-0.14507525
0.29745073,-0.1610108,0.049046883
0.3621925,-0.10926015,-0.044606671
0.44325208,-0.060919693,-0.32084695
0.51866592,-0.11394609,-0.038345188
0.47647411,-0.23321344,-0.18952484
0.51324025,-0.065959925,-0.37136405
0.015848615,-0.16402047,0.009405559
0.17018548,-0.11143747,-0.19524715
0.32141945,-0.074482443,-0.056310657
0.3001875,-0.048838915,-0.14592374
0.62116349,-0.25775029,-0.067290255
0.4306598,-0.25947734,-0.17793088
0.44206084,-0.17976852,-0.011173808
0.32714572,-0.13173356,-0.24703532
0.44269814,-0.10264292,-0.21972153
0.43910142,-0.079211676,-0.097044744
0.35763079,-0.09146258,-0.21001296
0.55604227,-0.22719987,0.016502365
0.17908821,-0.24641777,-0.065597776
0.4209798,-0.15441923,0.079720771
0.29047659,-0.14124604,-0.10027417
0.3212217,-0.16706564,-0.20039065
0.43278187,-0.14871046,-0.21064358
0.79527225,-0.1861829,-0.22330682
0.7176367,-0.016662584,-0.10303744
0.49704721,-0.050723996,-0.089224667
0.53778111,-0.14414623,-0.2692545
0.49317324,-0.022153818,-0.15734875
0.27009652,-0.20598189,-0.14418596
0.69582369,0.0087880835,-0.24301201
0.61448532,-0.023484194,-0.33845285
0.52933456,-0.082358894,-0.20194801
0.20452186,-0.1986517,-0.03843263
0.59598879,-0.10154914,-0.2075229
0.52222016,0.039336627,-0.28917617
0.76504297,-0.10448641,-0.10543211
0.39563115,-0.085613503,0.024259963
